text,intent,language,source
pls what is the weather today,UNKNOWN,en,template
pls what is the weather today please,UNKNOWN,en,template
pls what is the weather today pls,UNKNOWN,en,template
pls what is the weather today ??,UNKNOWN,en,template
pls what is the weather today asap,UNKNOWN,en,template
plz what is the weather today,UNKNOWN,en,template
plz what is the weather today please,UNKNOWN,en,template
plz what is the weather today pls,UNKNOWN,en,template
plz what is the weather today ??,UNKNOWN,en,template
plz what is the weather today asap,UNKNOWN,en,template
hello what is the weather today,UNKNOWN,en,template
hello what is the weather today please,UNKNOWN,en,template
hello what is the weather today pls,UNKNOWN,en,template
hello what is the weather today ??,UNKNOWN,en,template
hello what is the weather today asap,UNKNOWN,en,template
hi what is the weather today,UNKNOWN,en,template
hi what is the weather today please,UNKNOWN,en,template
hi what is the weather today pls,UNKNOWN,en,template
hi what is the weather today ??,UNKNOWN,en,template
hi what is the weather today asap,UNKNOWN,en,template
what is the weather tomorrow,UNKNOWN,en,template
what is the weather tomorrow please,UNKNOWN,en,template
what is the weather tomorrow pls,UNKNOWN,en,template
what is the weather tomorrow ??,UNKNOWN,en,template
what is the weather tomorrow asap,UNKNOWN,en,template
pls what is the weather tomorrow,UNKNOWN,en,template
pls what is the weather tomorrow please,UNKNOWN,en,template
pls what is the weather tomorrow pls,UNKNOWN,en,template
pls what is the weather tomorrow ??,UNKNOWN,en,template
pls what is the weather tomorrow asap,UNKNOWN,en,template
plz what is the weather tomorrow,UNKNOWN,en,template
plz what is the weather tomorrow please,UNKNOWN,en,template
plz what is the weather tomorrow pls,UNKNOWN,en,template
plz what is the weather tomorrow ??,UNKNOWN,en,template
plz what is the weather tomorrow asap,UNKNOWN,en,template
hello what is the weather tomorrow,UNKNOWN,en,template
hello what is the weather tomorrow please,UNKNOWN,en,template
hello what is the weather tomorrow pls,UNKNOWN,en,template
hello what is the weather tomorrow ??,UNKNOWN,en,template
hello what is the weather tomorrow asap,UNKNOWN,en,template
hi what is the weather tomorrow,UNKNOWN,en,template
hi what is the weather tomorrow please,UNKNOWN,en,template
hi what is the weather tomorrow pls,UNKNOWN,en,template
hi what is the weather tomorrow ??,UNKNOWN,en,template
hi what is the weather tomorrow asap,UNKNOWN,en,template
what is the weather asap,UNKNOWN,en,template
what is the weather asap please,UNKNOWN,en,template
what is the weather asap pls,UNKNOWN,en,template
what is the weather asap ??,UNKNOWN,en,template
what is the weather asap asap,UNKNOWN,en,template
pls what is the weather asap,UNKNOWN,en,template
pls what is the weather asap please,UNKNOWN,en,template
pls what is the weather asap pls,UNKNOWN,en,template
pls what is the weather asap ??,UNKNOWN,en,template
pls what is the weather asap asap,UNKNOWN,en,template
plz what is the weather asap,UNKNOWN,en,template
plz what is the weather asap please,UNKNOWN,en,template
plz what is the weather asap pls,UNKNOWN,en,template
plz what is the weather asap ??,UNKNOWN,en,template
plz what is the weather asap asap,UNKNOWN,en,template
hello what is the weather asap,UNKNOWN,en,template
hello what is the weather asap please,UNKNOWN,en,template
hello what is the weather asap pls,UNKNOWN,en,template
hello what is the weather asap ??,UNKNOWN,en,template
hello what is the weather asap asap,UNKNOWN,en,template
hi what is the weather asap,UNKNOWN,en,template
hi what is the weather asap please,UNKNOWN,en,template
hi what is the weather asap pls,UNKNOWN,en,template
hi what is the weather asap ??,UNKNOWN,en,template
hi what is the weather asap asap,UNKNOWN,en,template
what is the weather this week,UNKNOWN,en,template
what is the weather this week please,UNKNOWN,en,template
what is the weather this week pls,UNKNOWN,en,template
what is the weather this week ??,UNKNOWN,en,template
what is the weather this week asap,UNKNOWN,en,template
pls what is the weather this week,UNKNOWN,en,template
pls what is the weather this week please,UNKNOWN,en,template
pls what is the weather this week pls,UNKNOWN,en,template
pls what is the weather this week ??,UNKNOWN,en,template
pls what is the weather this week asap,UNKNOWN,en,template
plz what is the weather this week,UNKNOWN,en,template
plz what is the weather this week please,UNKNOWN,en,template
plz what is the weather this week pls,UNKNOWN,en,template
plz what is the weather this week ??,UNKNOWN,en,template
plz what is the weather this week asap,UNKNOWN,en,template
hello what is the weather this week,UNKNOWN,en,template
hello what is the weather this week please,UNKNOWN,en,template
hello what is the weather this week pls,UNKNOWN,en,template
hello what is the weather this week ??,UNKNOWN,en,template
hello what is the weather this week asap,UNKNOWN,en,template
hi what is the weather this week,UNKNOWN,en,template
hi what is the weather this week please,UNKNOWN,en,template
hi what is the weather this week pls,UNKNOWN,en,template
hi what is the weather this week ??,UNKNOWN,en,template
hi what is the weather this week asap,UNKNOWN,en,template
what is the weather after 5pm,UNKNOWN,en,template
what is the weather after 5pm please,UNKNOWN,en,template
what is the weather after 5pm pls,UNKNOWN,en,template
what is the weather after 5pm ??,UNKNOWN,en,template
what is the weather after 5pm asap,UNKNOWN,en,template
pls what is the weather after 5pm,UNKNOWN,en,template
pls what is the weather after 5pm please,UNKNOWN,en,template
pls what is the weather after 5pm pls,UNKNOWN,en,template
pls what is the weather after 5pm ??,UNKNOWN,en,template
pls what is the weather after 5pm asap,UNKNOWN,en,template
plz what is the weather after 5pm,UNKNOWN,en,template
plz what is the weather after 5pm please,UNKNOWN,en,template
plz what is the weather after 5pm pls,UNKNOWN,en,template
plz what is the weather after 5pm ??,UNKNOWN,en,template
plz what is the weather after 5pm asap,UNKNOWN,en,template
hello what is the weather after 5pm,UNKNOWN,en,template
hello what is the weather after 5pm please,UNKNOWN,en,template
hello what is the weather after 5pm pls,UNKNOWN,en,template
hello what is the weather after 5pm ??,UNKNOWN,en,template
hello what is the weather after 5pm asap,UNKNOWN,en,template
hi what is the weather after 5pm,UNKNOWN,en,template
hi what is the weather after 5pm please,UNKNOWN,en,template
hi what is the weather after 5pm pls,UNKNOWN,en,template
hi what is the weather after 5pm ??,UNKNOWN,en,template
hi what is the weather after 5pm asap,UNKNOWN,en,template
what is the weather morning,UNKNOWN,en,template
what is the weather morning please,UNKNOWN,en,template
what is the weather morning pls,UNKNOWN,en,template
what is the weather morning ??,UNKNOWN,en,template
what is the weather morning asap,UNKNOWN,en,template
pls what is the weather morning,UNKNOWN,en,template
pls what is the weather morning please,UNKNOWN,en,template
pls what is the weather morning pls,UNKNOWN,en,template
pls what is the weather morning ??,UNKNOWN,en,template
pls what is the weather morning asap,UNKNOWN,en,template
plz what is the weather morning,UNKNOWN,en,template
plz what is the weather morning please,UNKNOWN,en,template
plz what is the weather morning pls,UNKNOWN,en,template
plz what is the weather morning ??,UNKNOWN,en,template
plz what is the weather morning asap,UNKNOWN,en,template
hello what is the weather morning,UNKNOWN,en,template
hello what is the weather morning please,UNKNOWN,en,template
hello what is the weather morning pls,UNKNOWN,en,template
hello what is the weather morning ??,UNKNOWN,en,template
hello what is the weather morning asap,UNKNOWN,en,template
hi what is the weather morning,UNKNOWN,en,template
hi what is the weather morning please,UNKNOWN,en,template
hi what is the weather morning pls,UNKNOWN,en,template
hi what is the weather morning ??,UNKNOWN,en,template
hi what is the weather morning asap,UNKNOWN,en,template
i want coffee please,UNKNOWN,en,template
i want coffee pls,UNKNOWN,en,template
i want coffee ??,UNKNOWN,en,template
i want coffee asap,UNKNOWN,en,template
pls i want coffee,UNKNOWN,en,template
pls i want coffee please,UNKNOWN,en,template
pls i want coffee pls,UNKNOWN,en,template
pls i want coffee ??,UNKNOWN,en,template
pls i want coffee asap,UNKNOWN,en,template
plz i want coffee,UNKNOWN,en,template
plz i want coffee please,UNKNOWN,en,template
plz i want coffee pls,UNKNOWN,en,template
plz i want coffee ??,UNKNOWN,en,template
plz i want coffee asap,UNKNOWN,en,template
hello i want coffee,UNKNOWN,en,template
hello i want coffee please,UNKNOWN,en,template
hello i want coffee pls,UNKNOWN,en,template
hello i want coffee ??,UNKNOWN,en,template
hello i want coffee asap,UNKNOWN,en,template
hi i want coffee,UNKNOWN,en,template
hi i want coffee please,UNKNOWN,en,template
hi i want coffee pls,UNKNOWN,en,template
hi i want coffee ??,UNKNOWN,en,template
hi i want coffee asap,UNKNOWN,en,template
please play music,UNKNOWN,en,template
please play music please,UNKNOWN,en,template
please play music pls,UNKNOWN,en,template
please play music ??,UNKNOWN,en,template
please play music asap,UNKNOWN,en,template
pls please play music,UNKNOWN,en,template
pls please play music please,UNKNOWN,en,template
pls please play music pls,UNKNOWN,en,template
pls please play music ??,UNKNOWN,en,template
pls please play music asap,UNKNOWN,en,template
plz please play music,UNKNOWN,en,template
plz please play music please,UNKNOWN,en,template
plz please play music pls,UNKNOWN,en,template
plz please play music ??,UNKNOWN,en,template
plz please play music asap,UNKNOWN,en,template
hello please play music,UNKNOWN,en,template
hello please play music please,UNKNOWN,en,template
hello please play music pls,UNKNOWN,en,template
hello please play music ??,UNKNOWN,en,template
hello please play music asap,UNKNOWN,en,template
hi please play music,UNKNOWN,en,template
hi please play music please,UNKNOWN,en,template
hi please play music pls,UNKNOWN,en,template
hi please play music ??,UNKNOWN,en,template
hi please play music asap,UNKNOWN,en,template
tell me about weather,UNKNOWN,en,template
tell me about weather please,UNKNOWN,en,template
tell me about weather pls,UNKNOWN,en,template
tell me about weather ??,UNKNOWN,en,template
tell me about weather asap,UNKNOWN,en,template
pls tell me about weather,UNKNOWN,en,template
pls tell me about weather please,UNKNOWN,en,template
pls tell me about weather pls,UNKNOWN,en,template
pls tell me about weather ??,UNKNOWN,en,template
pls tell me about weather asap,UNKNOWN,en,template
plz tell me about weather,UNKNOWN,en,template
plz tell me about weather please,UNKNOWN,en,template
plz tell me about weather pls,UNKNOWN,en,template
plz tell me about weather ??,UNKNOWN,en,template
plz tell me about weather asap,UNKNOWN,en,template
hello tell me about weather,UNKNOWN,en,template
hello tell me about weather please,UNKNOWN,en,template
hello tell me about weather pls,UNKNOWN,en,template
hello tell me about weather ??,UNKNOWN,en,template
hello tell me about weather asap,UNKNOWN,en,template
hi tell me about weather,UNKNOWN,en,template
hi tell me about weather please,UNKNOWN,en,template
hi tell me about weather pls,UNKNOWN,en,template
hi tell me about weather ??,UNKNOWN,en,template
hi tell me about weather asap,UNKNOWN,en,template
tell me about restaurant,UNKNOWN,en,template
tell me about restaurant please,UNKNOWN,en,template
tell me about restaurant pls,UNKNOWN,en,template
tell me about restaurant ??,UNKNOWN,en,template
tell me about restaurant asap,UNKNOWN,en,template
pls tell me about restaurant,UNKNOWN,en,template
pls tell me about restaurant please,UNKNOWN,en,template
pls tell me about restaurant pls,UNKNOWN,en,template
pls tell me about restaurant ??,UNKNOWN,en,template
pls tell me about restaurant asap,UNKNOWN,en,template
plz tell me about restaurant,UNKNOWN,en,template
plz tell me about restaurant please,UNKNOWN,en,template
plz tell me about restaurant pls,UNKNOWN,en,template
plz tell me about restaurant ??,UNKNOWN,en,template
plz tell me about restaurant asap,UNKNOWN,en,template
hello tell me about restaurant,UNKNOWN,en,template
hello tell me about restaurant please,UNKNOWN,en,template
hello tell me about restaurant pls,UNKNOWN,en,template
hello tell me about restaurant ??,UNKNOWN,en,template
hello tell me about restaurant asap,UNKNOWN,en,template
hi tell me about restaurant,UNKNOWN,en,template
hi tell me about restaurant please,UNKNOWN,en,template
hi tell me about restaurant pls,UNKNOWN,en,template
hi tell me about restaurant ??,UNKNOWN,en,template
hi tell me about restaurant asap,UNKNOWN,en,template
tell me about taxi,UNKNOWN,en,template
tell me about taxi please,UNKNOWN,en,template
tell me about taxi pls,UNKNOWN,en,template
tell me about taxi ??,UNKNOWN,en,template
tell me about taxi asap,UNKNOWN,en,template
pls tell me about taxi,UNKNOWN,en,template
pls tell me about taxi please,UNKNOWN,en,template
pls tell me about taxi pls,UNKNOWN,en,template
pls tell me about taxi ??,UNKNOWN,en,template
pls tell me about taxi asap,UNKNOWN,en,template
plz tell me about taxi,UNKNOWN,en,template
plz tell me about taxi please,UNKNOWN,en,template
plz tell me about taxi pls,UNKNOWN,en,template
plz tell me about taxi ??,UNKNOWN,en,template
plz tell me about taxi asap,UNKNOWN,en,template
hello tell me about taxi,UNKNOWN,en,template
hello tell me about taxi please,UNKNOWN,en,template
hello tell me about taxi pls,UNKNOWN,en,template
hello tell me about taxi ??,UNKNOWN,en,template
hello tell me about taxi asap,UNKNOWN,en,template
hi tell me about taxi,UNKNOWN,en,template
hi tell me about taxi please,UNKNOWN,en,template
hi tell me about taxi pls,UNKNOWN,en,template
hi tell me about taxi ??,UNKNOWN,en,template
hi tell me about taxi asap,UNKNOWN,en,template
tell me about music,UNKNOWN,en,template
tell me about music please,UNKNOWN,en,template
tell me about music pls,UNKNOWN,en,template
tell me about music ??,UNKNOWN,en,template
tell me about music asap,UNKNOWN,en,template
pls tell me about music,UNKNOWN,en,template
pls tell me about music please,UNKNOWN,en,template
pls tell me about music pls,UNKNOWN,en,template
pls tell me about music ??,UNKNOWN,en,template
pls tell me about music asap,UNKNOWN,en,template
plz tell me about music,UNKNOWN,en,template
plz tell me about music please,UNKNOWN,en,template
plz tell me about music pls,UNKNOWN,en,template
plz tell me about music ??,UNKNOWN,en,template
plz tell me about music asap,UNKNOWN,en,template
hello tell me about music,UNKNOWN,en,template
hello tell me about music please,UNKNOWN,en,template
hello tell me about music pls,UNKNOWN,en,template
